Role,City,Count,latitude,longitude
Security Manager,Lawrence,1,38.97167,-95.23525
Security Manager,Cheyenne,1,41.143085,-104.75675
Security Manager,Tempe,1,33.41477,-111.90931
Security Manager,Chandler,1,33.30616,-111.84125
Security Manager,Everett,1,42.40843,-71.05366
Security Manager,Buffalo,1,42.849,-78.7398
Security Manager,Northborough,1,42.344494,-71.6217
Security Manager,Trevose,1,40.13928,-74.981
Security Manager,Cary,1,35.79154,-78.78112
Security Manager,El Segundo,1,33.91918,-118.41647
Security Manager,North Charleston,1,32.92896,-80.02842
Security Manager,Lakewood,1,39.66654,-105.09618
Security Manager,Joliet,1,41.527134,-88.08263
Security Manager,Menlo Park,1,37.436935,-122.1936
Security Manager,Leavenworth,1,39.306583,-94.928406
Security Manager,Spring,1,30.07994,-95.41716
Security Manager,Sparks Glencoe,1,39.54324,-76.68282
Security Manager,Kennewick,1,46.22633,-119.21941
Security Manager,Ventura,1,34.28189,-119.29242
Security Manager,Columbus,1,39.917023,-82.87539
Security Manager,Scranton,1,41.40897,-75.66241
Security Manager,Saint James,1,43.98246,-94.62692
Security Manager,Duluth,1,46.838406,-92.20254
Security Manager,Dunmore,1,41.420506,-75.625
Security Manager,Huntsville,1,34.73037,-86.5861
Security Manager,Meridian,1,32.36431,-88.70366
Security Manager,East Chicago,1,41.63503,-87.448654
Security Manager,Blackwood,1,39.784004,-75.055016
Security Manager,Titusville,1,28.629833,-80.82249
Security Manager,Omaha,1,41.204536,-96.08497
Security Manager,Phillips,1,40.89723,-98.21478
Security Manager,Aventura,1,25.95648,-80.13921
Security Manager,Burbank,1,34.181423,-118.32363
Security Manager,Melbourne,1,28.08363,-80.60811
Security Manager,Reading,1,40.334488,-75.93444
Security Manager,Quincy,1,42.27785,-71.03444
Security Manager,Dallas,1,32.78206,-96.798164
Security Manager,Manassas,1,38.75095,-77.47527
Security Manager,Cincinnati,1,39.162,-84.45689
Security Manager,Sterling,1,39.00622,-77.4286
Security Manager,Selection,1,40.9639,-92.78325
Security Manager,Ocala,1,29.166054,-82.16071
Security Manager,Jonesboro,1,35.824806,-90.697174
Security Manager,Littleton,1,42.552288,-71.5268
Security Manager,Whittier,1,33.97918,-118.03284
Security Manager,Chattanooga,1,35.0959,-85.1566
Security Manager,Fort Wainwright,1,64.55675,-147.78198
Security Manager,Alpharetta,1,34.07538,-84.29409
Security Manager,Centreville,1,38.84039,-77.42888
Security Manager,Orono,1,44.58171,-68.96696
Security Manager,Marysville,1,48.063538,-122.186966
Security Manager,Portland,1,45.52473,-122.675156
Security Manager,Nashville,1,36.16589,-86.78444
Security Manager,Ochelata,1,36.60324,-95.98438
Security Manager,Cleveland,1,41.4995,-81.69541
Security Manager,Hollywood,1,26.0112,-80.14949
Security Manager,Southfield,1,42.47337,-83.22187
Security Manager,Emmitsburg,1,39.70454,-77.32693
Security Manager,Dayton,1,39.822117,-84.17814
Security Manager,Minneapolis,1,44.97997,-93.26384
Security Manager,Euless,1,32.822006,-97.0637
Security Manager,Los Gatos,1,37.256096,-121.96452
Security Manager,Auburn Hills,1,42.66462,-83.27388
Security Manager,Culpeper,1,38.47164,-78.01399
Security Manager,Glendale,1,34.14251,-118.25508
Security Manager,Beaufort,1,32.44746,-80.70864
Security Manager,Seattle,1,47.61426,-122.352615
Security Manager,Kalamazoo,1,42.289524,-85.58796
Security Manager,Pensacola,1,30.47787,-87.24956
Security Manager,Winchester,1,39.18566,-78.16333
Security Manager,Appleton,1,44.292995,-88.37203
Security Manager,Henderson,1,32.15322,-94.79938
Security Manager,Sulphur,1,30.23502,-93.37434
Security Manager,Woodbridge,1,40.5576,-74.28459
Security Manager,Rittenhouse Square,1,39.94928,-75.1724
Security Manager,Del Norte,1,37.67889,-106.35337
Security Manager,Kansas City,1,39.09973,-94.57857
Security Manager,Christiansburg,1,37.13644,-80.404
Security Manager,Bothell,1,47.77157,-122.18497
Security Manager,Goodyear,1,33.43532,-112.35821
Security Manager,Tucker,1,33.844433,-84.23887
Security Manager,Willard,1,41.05311,-82.72629
Security Manager,Kingsville,1,27.51587,-97.85611
Security Manager,Aurora,1,39.7054,-104.78467
Security Manager,Broken Arrow,1,36.0526,-95.79082
Helpdesk Technician,Chicago,4,41.85003,-87.65005
Helpdesk Technician,New York,3,40.75034,-73.97534
Helpdesk Technician,Seattle,3,47.60621,-122.33207
Helpdesk Technician,Houston,3,29.76328,-95.36327
Helpdesk Technician,Newark,3,43.04673,-77.09525
Helpdesk Technician,San Diego,3,32.75861,-117.17899
Helpdesk Technician,Columbus,3,39.98449,-83.13822
Helpdesk Technician,Las Vegas,2,36.17497,-115.13722
Helpdesk Technician,Austin,2,30.14568,-97.70022
Helpdesk Technician,Jacksonville,2,30.291357,-81.81187
Helpdesk Technician,Aberdeen Proving Ground,2,39.455612,-76.15028
Helpdesk Technician,Tampa,2,28.026525,-82.52664
Helpdesk Technician,Mesa,2,33.42227,-111.82264
Helpdesk Technician,Grand Rapids,2,42.86657,-85.660484
Helpdesk Technician,Pasadena,2,29.649986,-95.16798
Helpdesk Technician,Irvine,2,33.655033,-117.734436
Helpdesk Technician,Kokomo,2,40.50436,-86.14234
Helpdesk Technician,Lancaster,2,34.709393,-80.77513
Helpdesk Technician,Scottsdale,2,33.50921,-111.89903
Helpdesk Technician,Reston,2,38.96872,-77.3411
Helpdesk Technician,Bloomington,2,44.82497,-93.316216
Helpdesk Technician,Los Angeles,2,34.05223,-118.24368
Helpdesk Technician,Philadelphia,2,39.951794,-75.18282
Helpdesk Technician,Cleveland,2,41.50341,-81.620804
Helpdesk Technician,Milwaukee,2,42.99769,-87.942665
Helpdesk Technician,Dayton,2,39.822117,-84.17814
Helpdesk Technician,Washington,2,38.89511,-77.03637
Helpdesk Technician,Fort Worth,1,32.975708,-97.31048
Helpdesk Technician,Greenbelt,1,39.00455,-76.87553
Helpdesk Technician,Greenwood Village,1,39.61721,-104.95081
Helpdesk Technician,Eatontown,1,40.29622,-74.05097
Helpdesk Technician,Pittsford,1,43.09062,-77.515
Helpdesk Technician,Wilberforce,1,39.70952,-83.879364
Helpdesk Technician,Tarrytown,1,41.07621,-73.85875
Helpdesk Technician,Elmhurst,1,41.925903,-87.96097
Helpdesk Technician,Oakland,1,37.80598,-122.28587
Helpdesk Technician,Lowell,1,42.63342,-71.31617
Helpdesk Technician,New Canaan,1,41.14676,-73.49484
Helpdesk Technician,Boston,1,42.35843,-71.05977
Helpdesk Technician,Danbury,1,41.39482,-73.45401
Helpdesk Technician,Bellevue,1,47.61038,-122.20068
Helpdesk Technician,Durham,1,35.99403,-78.89862
Helpdesk Technician,White Marsh,1,39.38372,-76.43218
Helpdesk Technician,Navasota,1,30.388874,-96.08454
Helpdesk Technician,Dallas,1,32.78306,-96.80667
Helpdesk Technician,Gaithersburg,1,39.10553,-77.24019
Helpdesk Technician,Dover,1,43.213047,-70.87428
Helpdesk Technician,South Burlington,1,44.45555,-73.16646
Helpdesk Technician,Birmingham,1,42.5467,-83.21132
Helpdesk Technician,Walnut Creek,1,37.91015,-122.059814
Helpdesk Technician,Raleigh,1,35.714306,-78.66059
Helpdesk Technician,Mifflintown,1,40.560112,-77.39755
Helpdesk Technician,Sebring,1,27.49559,-81.44091
Helpdesk Technician,Fort Detrick,1,39.44155,-77.42408
Helpdesk Technician,Binghamton,1,42.09869,-75.91797
Helpdesk Technician,Noblesville,1,40.009556,-86.00713
Helpdesk Technician,Fayetteville,1,35.081833,-78.962364
Helpdesk Technician,Indianapolis,1,39.76188,-86.16218
Helpdesk Technician,Morrisville,1,35.82348,-78.82556
Helpdesk Technician,Champaign,1,40.11642,-88.24338
Helpdesk Technician,Herndon,1,38.96955,-77.3861
Helpdesk Technician,Tucson,1,32.22174,-110.92648
Helpdesk Technician,Auburn,1,38.92207,-121.05628
Helpdesk Technician,Miami,1,25.78856,-80.21064
Helpdesk Technician,Wooster,1,40.80506,-81.93514
Helpdesk Technician,Maryland Heights,1,38.71311,-90.42984
Helpdesk Technician,Watsonville,1,36.94126,-121.782524
Helpdesk Technician,Dorchester,1,42.31477,-71.06758
Helpdesk Technician,Fairfax,1,38.879673,-77.38808
Helpdesk Technician,Johnston,1,41.67304,-93.69772
Helpdesk Technician,Torrance,1,33.854076,-118.287254
Helpdesk Technician,Detroit,1,42.338425,-83.06842
Helpdesk Technician,Montrose,1,38.481842,-107.86267
Helpdesk Technician,Norfolk,1,36.84681,-76.28522
Helpdesk Technician,Duluth,1,46.76739,-92.11547
Helpdesk Technician,Owings Mills,1,39.428406,-76.76976
Helpdesk Technician,Smoketown,1,40.03927,-76.1994
Helpdesk Technician,St. Louis,1,38.62727,-90.19789
Helpdesk Technician,Mount Pleasant,1,32.82026,-79.84606
Helpdesk Technician,New Holland,1,40.09696,-76.11136
Helpdesk Technician,Suffolk,1,36.72821,-76.58356
Helpdesk Technician,Perryville,1,39.56011,-76.07134
Helpdesk Technician,Quantico,1,38.520588,-77.32101
Helpdesk Technician,Tarzana,1,34.17926,-118.53979
Helpdesk Technician,West Bloomfield Township,1,42.559994,-83.37478
Helpdesk Technician,Jersey City,1,40.72816,-74.07764
Helpdesk Technician,Fort Mill,1,35.00737,-80.94508
Helpdesk Technician,Santa Ana,1,33.713764,-117.91654
Helpdesk Technician,Bethesda,1,39.009293,-77.09773
Helpdesk Technician,Glen Ellyn,1,41.87566,-88.0699
Helpdesk Technician,Atlanta,1,33.749,-84.38798
Helpdesk Technician,Orange,1,33.78779,-117.85311
Helpdesk Technician,Fremont,1,37.54827,-121.98857
Helpdesk Technician,Newburgh,1,41.49554,-74.02909
Helpdesk Technician,Tustin,1,33.71514,-117.83238
Helpdesk Technician,San Jose,1,37.387077,-121.92101
Helpdesk Technician,White Sands,1,32.38093,-106.47944
Helpdesk Technician,Falls Church,1,38.88233,-77.17109
Helpdesk Technician,Traverse City,1,44.76306,-85.62063
Helpdesk Technician,Rocklin,1,38.79073,-121.23578
Helpdesk Technician,Baton Rouge,1,30.359743,-91.135056
Helpdesk Technician,Saint Paul,1,44.94441,-93.09327
Helpdesk Technician,Arlington,1,38.881676,-77.11142
Helpdesk Technician,Blue Ash,1,39.232,-84.37827
Helpdesk Technician,Woodland Hills,1,34.184734,-118.60182
Helpdesk Technician,Rancho Cucamonga,1,34.09736,-117.57348
Helpdesk Technician,Charlotte,1,35.22851,-80.844925
Helpdesk Technician,Draper,1,40.52467,-111.86382
Helpdesk Technician,Valhalla,1,41.07482,-73.77513
Helpdesk Technician,Redlands,1,34.07962,-117.21651
Helpdesk Technician,Frankfort,1,38.199802,-84.9475
Helpdesk Technician,Tyler,1,32.350906,-95.30195
Helpdesk Technician,Nashville,1,36.16589,-86.78444
Helpdesk Technician,Irving,1,32.81402,-96.94889
Helpdesk Technician,Amityville,1,40.67899,-73.41707
Helpdesk Technician,Madison,1,43.075592,-89.53352
Helpdesk Technician,Salt Lake City,1,40.699795,-111.827576
Helpdesk Technician,Euless,1,32.828033,-97.104706
Helpdesk Technician,San Mateo,1,37.56299,-122.32553
Helpdesk Technician,Stennis Space Center,1,30.375542,-89.60449
Helpdesk Technician,Ocoee,1,28.56917,-81.54396
Helpdesk Technician,Commerce,1,42.59114,-83.49077
Helpdesk Technician,Spokane Valley,1,47.664577,-117.214775
Helpdesk Technician,Albuquerque,1,35.15655,-106.56519
Helpdesk Technician,Bellmore,1,40.66871,-73.52707
Helpdesk Technician,O'Fallon,1,38.59227,-89.91121
Helpdesk Technician,Maple Grove,1,45.07246,-93.45579
Helpdesk Technician,Great Falls,1,47.51669,-111.33501
Helpdesk Technician,Arvada,1,39.789757,-105.07283
Helpdesk Technician,Plano,1,33.03207,-96.80281
Helpdesk Technician,Schaumburg,1,42.03336,-88.08341
Helpdesk Technician,Rosharon,1,29.35218,-95.46022
Helpdesk Technician,Brownstown,1,38.88023,-86.05161
Helpdesk Technician,Palm Desert,1,33.72775,-116.37185
Helpdesk Technician,Annapolis,1,38.978607,-76.49552
Helpdesk Technician,Sterling Heights,1,42.58031,-83.0302
Helpdesk Technician,Elk Grove Village,1,42.00392,-87.97035
Helpdesk Technician,Colorado Springs,1,38.928017,-104.84848
Helpdesk Technician,Bedford,1,32.84402,-97.14307
Helpdesk Technician,Fort Myers,1,26.490305,-81.82616
Helpdesk Technician,Bronx,1,40.80731,-73.882225
Helpdesk Technician,West Chester,1,39.950256,-75.58749
Helpdesk Technician,Stamford,1,41.05343,-73.53873
Helpdesk Technician,Sandy,1,40.571552,-111.88471
Helpdesk Technician,Omaha,1,41.262955,-95.92813
Helpdesk Technician,City of Lakeland,1,28.05678,-81.95242
Helpdesk Technician,San Francisco,1,37.788864,-122.39936
Helpdesk Technician,Owingsville,1,38.1448,-83.76408
Helpdesk Technician,Belton,1,38.80641,-94.535484
Helpdesk Technician,Shreveport,1,32.52515,-93.75018
Helpdesk Technician,Baltimore,1,39.29038,-76.61219
Helpdesk Technician,Alexandria,1,38.80484,-77.04692
Helpdesk Technician,Phoenix,1,33.44838,-112.07404
Helpdesk Technician,King of Prussia,1,40.08927,-75.39602
Helpdesk Technician,Clovis,1,34.4048,-103.20523
Helpdesk Technician,Lubbock,1,33.57786,-101.85517
Helpdesk Technician,Rocky Mount,1,35.93821,-77.79053
Helpdesk Technician,Orlando,1,28.522352,-81.22729
Helpdesk Technician,Franklin,1,42.08343,-71.39672
Helpdesk Technician,Dallas-Fort Worth,1,32.754234,-97.06376
Helpdesk Technician,Travis AFB,1,38.249443,-122.03889
IT Support,New York,12,40.71427,-74.00597
IT Support,San Francisco,6,37.788864,-122.39936
IT Support,Irvine,4,33.655033,-117.734436
IT Support,Pittsburgh,3,40.50127,-80.066475
IT Support,Baltimore,3,39.29038,-76.61219
IT Support,Nashville,3,36.16589,-86.78444
IT Support,Austin,3,30.26715,-97.74306
IT Support,Richmond,3,37.493633,-77.56714
IT Support,Columbia,3,39.176308,-76.79979
IT Support,Fairfax,2,38.879673,-77.38808
IT Support,Burbank,2,34.181423,-118.32363
IT Support,Jacksonville,2,30.33218,-81.65565
IT Support,Las Vegas,2,36.17497,-115.13722
IT Support,Houston,2,29.76328,-95.36327
IT Support,Harrisburg,2,40.33571,-76.82439
IT Support,Omaha,2,41.262955,-95.92813
IT Support,Milwaukee,2,43.01674,-87.99542
IT Support,Detroit,2,42.328568,-83.04213
IT Support,Remote,2,25,-40
IT Support,Sacramento,2,38.568153,-121.42588
IT Support,Tallahassee,2,30.47399,-84.23584
IT Support,Tucson,2,32.22174,-110.92648
IT Support,Bedford,2,42.94647,-71.5159
IT Support,Cupertino,1,37.323,-122.03218
IT Support,Cambridge,1,42.3751,-71.10561
IT Support,Chicago,1,41.85003,-87.65005
IT Support,Cooper City,1,26.05731,-80.27172
IT Support,Troy,1,42.54656,-83.11939
IT Support,Purchase,1,41.04093,-73.71457
IT Support,Princeton,1,40.34872,-74.65905
IT Support,Blue Bell,1,40.1511,-75.2759
IT Support,Alexandria,1,38.80484,-77.04692
IT Support,New Town,1,47.98085,-102.49018
IT Support,Maitland,1,28.62778,-81.36312
IT Support,Hurst,1,32.82346,-97.17057
IT Support,Bellevue,1,47.638668,-122.198135
IT Support,Burlington,1,44.47811,-73.21313
IT Support,Allen,1,33.100517,-96.67368
IT Support,San Mateo,1,37.54793,-122.26931
IT Support,Fort Lauderdale,1,26.12231,-80.14338
IT Support,Dallas,1,32.930435,-96.75661
IT Support,Canonsburg,1,40.269405,-80.15099
IT Support,Inland Empire,1,34.06722,-117.54444
IT Support,Waite Park,1,45.559757,-94.22796
IT Support,Fredericksburg,1,38.28228,-77.557236
IT Support,Savannah,1,32.08354,-81.09983
IT Support,Rockford,1,42.2354,-89.04978
IT Support,Fort Worth,1,32.761814,-97.44599
IT Support,Suffern,1,41.11069,-74.13418
IT Support,Jersey City,1,40.72816,-74.07764
IT Support,Arlington,1,32.73569,-97.10807
IT Support,Blauvelt,1,41.06343,-73.95764
IT Support,Snohomish,1,47.912018,-122.090805
IT Support,Reston,1,38.96872,-77.3411
IT Support,Bethlehem,1,40.678947,-75.37413
IT Support,Miami,1,25.77427,-80.19366
IT Support,Tama,1,41.96666,-92.57686
IT Support,Muskegon,1,43.2022,-86.24087
IT Support,Herndon,1,38.963806,-77.3725
IT Support,Des Moines,1,41.60054,-93.60911
IT Support,Ogden,1,41.27638,-111.98744
IT Support,Lombard,1,41.846535,-88.00621
IT Support,Mansfield,1,42.02392,-71.21879
IT Support,Sanford,1,35.45928,-79.16861
IT Support,Greenfield,1,39.785442,-85.76915
IT Support,Bellingham,1,48.75955,-122.48822
IT Support,New Orleans,1,29.95465,-90.07507
IT Support,Towson,1,39.4015,-76.60191
IT Support,Owensboro,1,37.74781,-87.17881
IT Support,Minneapolis,1,44.97105,-93.27486
IT Support,Kennesaw,1,34.00288,-84.58302
IT Support,Westwood,1,40.99121,-74.03264
IT Support,Greenville,1,35.61266,-77.36635
IT Support,Meridian,1,43.61211,-116.39151
IT Support,Edwardsville,1,38.81144,-89.95316
IT Support,Raleigh,1,35.7721,-78.63861
IT Support,Elk Rapids,1,44.904648,-85.39951
IT Support,Lexington Park,1,38.26485,-76.45526
IT Support,Novato,1,38.060616,-122.5409
IT Support,Owings Mills,1,39.428406,-76.76976
IT Support,Columbus,1,39.98449,-83.13822
IT Support,Colorado Springs,1,38.88764,-104.738815
IT Support,Pewaukee,1,43.078938,-88.25637
IT Support,Melville,1,40.80369,-73.40216
IT Support,Boise,1,43.6135,-116.20345
IT Support,Hamden,1,41.34462,-72.9257
IT Support,Mountain View,1,37.39718,-122.04887
IT Support,Manhattan,1,40.78343,-73.96625
IT Support,Saint Paul,1,45.07938,-93.1872
IT Support,Cincinnati,1,39.162,-84.45689
IT Support,Knoxville,1,35.96064,-83.92074
IT Support,Fort Meade,1,39.10968,-76.73694
IT Support,Albuquerque,1,35.13134,-106.57079
IT Support,Newburgh,1,41.49554,-74.02909
IT Support,Anaconda,1,46.12854,-112.94226
IT Support,East Brunswick,1,40.42788,-74.41598
IT Support,Woburn,1,42.496204,-71.12437
IT Support,Washington,1,38.882412,-77.01621
IT Support,Flushing,1,40.76538,-73.81736
IT Support,Potomac,1,39.000072,-77.18526
IT Support,Chattanooga,1,35.04563,-85.30968
IT Support,Stennis Space Center,1,30.375542,-89.60449
IT Support,Spokane Valley,1,47.67323,-117.23937
IT Support,Hicksville,1,40.76843,-73.52513
IT Support,Madison,1,43.070984,-89.51216
IT Support,Albany,1,44.6256,-123.06642
IT Support,Warrensburg,1,38.76279,-93.73605
IT Support,Asheville,1,35.560608,-82.54377
IT Support,Irving,1,32.81402,-96.94889
IT Support,Spanish Fork,1,40.11496,-111.65492
IT Support,Franklin,1,35.91308,-86.82631
IT Support,Sunnyvale,1,37.36883,-122.03635
IT Support,Frankfort,1,38.201866,-84.87373
IT Support,Lewisville,1,32.99705,-96.99803
IT Support,Fresno,1,36.72653,-119.73449
IT Support,Frisco,1,33.15067,-96.82361
IT Support,Staten Island,1,40.58344,-74.14959
IT Support,DeLand,1,28.999844,-81.310104
IT Support,Universal City,1,34.1389,-118.35341
IT Support,Fremont,1,37.54827,-121.98857
IT Support,Fort Bragg,1,35.139,-79.00603
IT Support,Grand Rapids,1,42.96336,-85.66809
IT Support,Chantilly,1,38.87077,-77.43484
IT Support,Rock Hill,1,34.88652,-80.99161
IT Support,West Covina,1,34.065224,-117.93828
IT Support,Seattle,1,47.60621,-122.33207
IT Support,Bakersfield,1,35.37329,-119.01871
IT Support,Kirkland,1,47.678047,-122.209465
IT Support,Winchester,1,39.20466,-78.16224
IT Support,Claremore,1,36.322666,-95.60464
IT Support,Twin Falls,1,42.56297,-114.46087
IT Support,Henderson,1,36.097424,-114.923904
IT Support,Hanover,1,39.183315,-76.72623
IT Support,Pearland,1,29.56357,-95.28605
IT Support,San Marcos,1,29.882645,-97.94509
IT Support,Orlando,1,28.53834,-81.37924
IT Support,Orchard Park,1,42.774757,-78.78598
IT Support,Lebanon,1,40.040607,-86.48533
IT Support,San Diego,1,32.75861,-117.17899
IT Support,Syracuse,1,43.12593,-76.127014
IT Support,Phoenix,1,33.44838,-112.07404
IT Support,City of Lakeland,1,28.05678,-81.95242
IT Support,Addison,1,32.96179,-96.82917
IT Support,Ann Arbor,1,42.27756,-83.74088
IT Support,Doral,1,25.78802,-80.36888
IT Support,Cleveland,1,41.49918,-81.68553
IT Support,Harvey,1,29.90781,-90.06606
IT Support,Merced,1,37.30216,-120.48297
Desktop Support Technician,Washington,5,38.882412,-77.01621
Desktop Support Technician,New York,4,40.74227,-73.98791
Desktop Support Technician,St. Louis,3,38.64358,-90.328636
Desktop Support Technician,Nashville,3,36.07525,-86.7207
Desktop Support Technician,Huntsville,3,34.73037,-86.5861
Desktop Support Technician,Cincinnati,3,39.10387,-84.5206
Desktop Support Technician,Philadelphia,3,39.951794,-75.18282
Desktop Support Technician,Albany,3,42.65258,-73.75623
Desktop Support Technician,Springfield,3,39.80172,-89.64371
Desktop Support Technician,Austin,2,30.26715,-97.74306
